,Retrieved Context
6491,ILMN/2007/page_81.pdf
6492,BLK/2012/page_179.pdf
6493,EW/2017/page_82.pdf
6494,JPM/2008/page_179.pdf
6495,APD/2018/page_55.pdf
6496,ETR/2002/page_22.pdf
6497,PNC/2011/page_110.pdf
6498,UNP/2011/page_47.pdf
6499,HII/2017/page_98.pdf
6500,GPN/2009/page_68.pdf
6501,MSI/2009/page_67.pdf
6502,DISH/2013/page_138.pdf
6503,ANSS/2013/page_55.pdf
6504,MRO/2008/page_38.pdf
6505,IPG/2008/page_98.pdf
6506,ETR/2017/page_67.pdf
6507,HIG/2008/page_318.pdf
6508,HII/2017/page_38.pdf
6509,AMT/2005/page_56.pdf
6510,MAS/2012/page_69.pdf
6511,L/2015/page_59.pdf
6512,AAPL/2003/page_36.pdf
6513,RE/2015/page_62.pdf
6514,GPN/2009/page_68.pdf
6515,CAG/2008/page_75.pdf
6516,K/2013/page_130.pdf
6517,UAA/2016/page_52.pdf
6518,DISCA/2012/page_45.pdf
6519,PM/2015/page_38.pdf
6520,CME/2012/page_74.pdf
6521,APD/2013/page_36.pdf
6522,ILMN/2007/page_27.pdf
6523,PM/2015/page_112.pdf
6524,ETR/2016/page_418.pdf
6525,CDNS/2018/page_30.pdf
6526,SNA/2012/page_33.pdf
6527,AON/2009/page_48.pdf
6528,C/2010/page_223.pdf
6529,MRO/2009/page_87.pdf
6530,CMCSA/2015/page_64.pdf
6531,STZ/2006/page_57.pdf
6532,ETR/2002/page_21.pdf
6533,LMT/2015/page_47.pdf
6534,RSG/2015/page_126.pdf
6535,AAP/2012/page_31.pdf
6536,KHC/2016/page_21.pdf
6537,IPG/2008/page_21.pdf
6538,C/2010/page_223.pdf
6539,BLL/2007/page_35.pdf
6540,BLL/2010/page_28.pdf
6541,AES/2015/page_100.pdf
6542,ZBH/2017/page_195.pdf
6543,ETFC/2011/page_82.pdf
6544,LMT/2005/page_40.pdf
6545,FIS/2007/page_89.pdf
6546,HUM/2017/page_133.pdf
6547,PKG/2009/page_65.pdf
6548,MRO/2017/page_111.pdf
6549,LLY/2018/page_38.pdf
6550,APD/2013/page_32.pdf
6551,RSG/2017/page_79.pdf
6552,MS/2017/page_74.pdf
6553,HII/2017/page_83.pdf
6554,MS/2014/page_223.pdf
6555,AMT/2008/page_32.pdf
6556,MRO/2008/page_40.pdf
6557,HOLX/2008/page_129.pdf
6558,PNC/2016/page_168.pdf
6559,AES/2015/page_121.pdf
6560,CDNS/2018/page_31.pdf
6561,PNC/2018/page_168.pdf
6562,V/2013/page_41.pdf
6563,HOLX/2008/page_100.pdf
6564,JPM/2005/page_54.pdf
6565,ETFC/2014/page_26.pdf
6566,JPM/2009/page_133.pdf
6567,MRO/2007/page_109.pdf
6568,BLK/2012/page_35.pdf
6569,PPG/2013/page_37.pdf
6570,ETR/2008/page_325.pdf
6571,C/2008/page_247.pdf
6572,AES/2003/page_52.pdf
6573,STZ/2006/page_68.pdf
6574,JPM/2014/page_65.pdf
6575,NKE/2016/page_443.pdf
6576,L/2015/page_28.pdf
6577,HOLX/2007/page_129.pdf
6578,LKQ/2016/page_26.pdf
6579,VRTX/2003/page_112.pdf
6580,PNC/2011/page_73.pdf
6581,GS/2012/page_165.pdf
6582,JPM/2018/page_104.pdf
6583,PNC/2011/page_208.pdf
6584,ILMN/2007/page_81.pdf
6585,PM/2017/page_65.pdf
6586,EW/2016/page_95.pdf
6587,HWM/2016/page_25.pdf
6588,PM/2018/page_24.pdf
6589,IP/2005/page_35.pdf
6590,UPS/2006/page_32.pdf
6591,AAL/2015/page_123.pdf
6592,ETR/2004/page_212.pdf
6593,CME/2010/page_41.pdf
6594,ETFC/2013/page_26.pdf
6595,LMT/2010/page_88.pdf
6596,TSCO/2017/page_31.pdf
6597,C/2008/page_212.pdf
6598,FRT/2005/page_25.pdf
6599,ETFC/2011/page_82.pdf
6600,UNP/2007/page_81.pdf
6601,ETR/2002/page_86.pdf
6602,CAT/2017/page_155.pdf
6603,AES/2017/page_175.pdf
6604,HII/2014/page_69.pdf
6605,VTR/2007/page_80.pdf
6606,AAL/2015/page_139.pdf
6607,CNP/2010/page_31.pdf
6608,LMT/2015/page_99.pdf
6609,HUM/2017/page_67.pdf
6610,JPM/2013/page_204.pdf
6611,JPM/2005/page_100.pdf
6612,EW/2016/page_79.pdf
6613,ZBH/2003/page_40.pdf
6614,EW/2016/page_33.pdf
6615,DISH/2013/page_112.pdf
6616,UNP/2011/page_93.pdf
6617,PM/2018/page_34.pdf
6618,ETR/2013/page_118.pdf
6619,APD/2016/page_39.pdf
6620,AAP/2011/page_28.pdf
6621,C/2008/page_85.pdf
6622,IPG/2015/page_48.pdf
6623,MRO/2011/page_76.pdf
6624,IP/2005/page_19.pdf
6625,IPG/2015/page_37.pdf
6626,STT/2009/page_98.pdf
6627,MO/2012/page_80.pdf
6628,MRO/2017/page_111.pdf
6629,DRE/2007/page_49.pdf
6630,AMT/2005/page_116.pdf
6631,CME/2017/page_97.pdf
6632,LMT/2005/page_55.pdf
6633,EW/2017/page_83.pdf
6634,CDNS/2012/page_41.pdf
6635,ETR/2011/page_67.pdf
6636,BLK/2014/page_124.pdf
6637,ETR/2002/page_86.pdf
6638,HII/2014/page_69.pdf
6639,BLL/2007/page_27.pdf
6640,MS/2017/page_74.pdf
6641,STT/2011/page_83.pdf
6642,ETFC/2014/page_26.pdf
6643,AMT/2010/page_34.pdf
6644,MS/2014/page_70.pdf
6645,ETFC/2014/page_26.pdf
6646,UNP/2011/page_21.pdf
6647,ETR/2011/page_76.pdf
6648,C/2017/page_328.pdf
6649,JPM/2014/page_65.pdf
6650,HIG/2008/page_318.pdf
6651,APD/2014/page_47.pdf
6652,JPM/2008/page_288.pdf
6653,GPN/2009/page_81.pdf
6654,ADBE/2018/page_92.pdf
6655,JPM/2007/page_190.pdf
6656,AON/2009/page_56.pdf
6657,ETR/2008/page_266.pdf
6658,APD/2019/page_48.pdf
6659,MRO/2006/page_63.pdf
6660,JPM/2007/page_106.pdf
6661,JPM/2013/page_209.pdf
6662,ETR/2002/page_103.pdf
6663,EW/2016/page_95.pdf
6664,C/2010/page_223.pdf
6665,ABMD/2009/page_41.pdf
6666,AES/2017/page_157.pdf
6667,HII/2017/page_78.pdf
6668,ETR/2013/page_106.pdf
6669,HOLX/2008/page_122.pdf
6670,IPG/2008/page_89.pdf
6671,BLL/2007/page_27.pdf
6672,HOLX/2012/page_113.pdf
6673,HUM/2017/page_54.pdf
6674,ETR/2008/page_249.pdf
6675,AON/2009/page_114.pdf
6676,LKQ/2018/page_83.pdf
6677,PM/2014/page_85.pdf
6678,PM/2017/page_99.pdf
6679,IPG/2008/page_89.pdf
6680,BLK/2013/page_135.pdf
6681,AAP/2012/page_20.pdf
6682,CDNS/2006/page_30.pdf
6683,EW/2016/page_95.pdf
6684,VLO/2018/page_75.pdf
6685,APD/2014/page_40.pdf
6686,CME/2012/page_70.pdf
6687,BLK/2017/page_164.pdf
6688,INTC/2013/page_33.pdf
6689,ETR/2011/page_324.pdf
6690,APD/2019/page_31.pdf
6691,PNC/2013/page_63.pdf
6692,KHC/2016/page_23.pdf
6693,BLL/2007/page_35.pdf
6694,CB/2010/page_200.pdf
6695,MRO/2011/page_76.pdf
6696,UNP/2009/page_65.pdf
6697,ETFC/2007/page_147.pdf
6698,AES/2017/page_175.pdf
6699,BLL/2007/page_75.pdf
6700,MA/2008/page_38.pdf
6701,AWK/2013/page_132.pdf
6702,MRO/2007/page_134.pdf
6703,INTC/2013/page_29.pdf
6704,MAS/2018/page_37.pdf
6705,PPG/2013/page_37.pdf
6706,ETR/2015/page_118.pdf
6707,VNO/2012/page_42.pdf
6708,VTR/2007/page_47.pdf
6709,UPS/2006/page_33.pdf
6710,HII/2017/page_109.pdf
6711,VRTX/2003/page_112.pdf
6712,GS/2016/page_76.pdf
6713,AES/2003/page_52.pdf
6714,MAS/2012/page_138.pdf
6715,AON/2011/page_136.pdf
6716,HII/2014/page_69.pdf
6717,DRE/2009/page_56.pdf
6718,RCL/2014/page_18.pdf
6719,AAL/2015/page_123.pdf
6720,LMT/2015/page_95.pdf
6721,PM/2015/page_127.pdf
6722,LMT/2012/page_47.pdf
6723,AAPL/2005/page_38.pdf
6724,PM/2014/page_83.pdf
6725,ETR/2013/page_31.pdf
6726,HOLX/2007/page_128.pdf
6727,GIS/2019/page_37.pdf
6728,IPG/2009/page_85.pdf
6729,RE/2017/page_159.pdf
6730,JPM/2018/page_104.pdf
6731,MRO/2009/page_113.pdf
6732,UNP/2014/page_35.pdf
6733,RSG/2017/page_137.pdf
6734,C/2008/page_211.pdf
6735,AES/2002/page_25.pdf
6736,UPS/2006/page_32.pdf
6737,NWS/2016/page_126.pdf
6738,JPM/2014/page_77.pdf
6739,APD/2016/page_57.pdf
6740,IPG/2008/page_98.pdf
6741,AMT/2004/page_113.pdf
6742,AES/2016/page_185.pdf
6743,ETR/2015/page_118.pdf
6744,IPG/2008/page_26.pdf
6745,GS/2017/page_106.pdf
6746,STT/2011/page_83.pdf
6747,APD/2019/page_30.pdf
6748,LMT/2015/page_47.pdf
6749,MRO/2008/page_69.pdf
6750,JPM/2013/page_209.pdf
6751,AON/2010/page_144.pdf
6752,AMT/2005/page_83.pdf
6753,IPG/2015/page_123.pdf
6754,LMT/2013/page_73.pdf
6755,PM/2017/page_63.pdf
6756,RCL/2014/page_17.pdf
6757,UNP/2011/page_74.pdf
6758,LMT/2006/page_95.pdf
6759,AES/2016/page_161.pdf
6760,TSCO/2018/page_34.pdf
6761,ABMD/2004/page_42.pdf
6762,AES/2017/page_125.pdf
6763,LMT/2016/page_49.pdf
6764,HOLX/2007/page_128.pdf
6765,PNC/2011/page_208.pdf
6766,GS/2014/page_136.pdf
6767,DISCA/2012/page_39.pdf
6768,LMT/2015/page_30.pdf
6769,LMT/2015/page_99.pdf
6770,C/2008/page_211.pdf
6771,LMT/2010/page_88.pdf
6772,ETFC/2011/page_82.pdf
6773,AON/2010/page_74.pdf
6774,PNC/2009/page_41.pdf
6775,MRO/2011/page_107.pdf
6776,UNP/2013/page_22.pdf
6777,JKHY/2014/page_30.pdf
6778,L/2015/page_59.pdf
6779,ABMD/2007/page_83.pdf
6780,LMT/2015/page_99.pdf
6781,PKG/2009/page_65.pdf
6782,UPS/2006/page_33.pdf
6783,HII/2017/page_104.pdf
6784,CDNS/2006/page_30.pdf
6785,ABMD/2004/page_84.pdf
6786,ADI/2011/page_64.pdf
6787,UNP/2014/page_25.pdf
6788,ADI/2011/page_169.pdf
6789,AWK/2013/page_132.pdf
6790,UNP/2008/page_61.pdf
6791,AAL/2013/page_15.pdf
6792,AMT/2012/page_98.pdf
6793,EW/2016/page_79.pdf
6794,PM/2015/page_77.pdf
6795,AAL/2013/page_15.pdf
6796,MRO/2011/page_73.pdf
6797,ETR/2004/page_185.pdf
6798,PNC/2009/page_41.pdf
6799,BKR/2017/page_103.pdf
6800,AMT/2010/page_34.pdf
6801,GS/2012/page_165.pdf
6802,BLL/2010/page_28.pdf
6803,AON/2011/page_39.pdf
6804,ETR/2016/page_418.pdf
6805,GS/2016/page_67.pdf
6806,TSCO/2018/page_31.pdf
6807,JPM/2007/page_202.pdf
6808,GS/2016/page_222.pdf
6809,UA/2015/page_71.pdf
6810,RE/2015/page_33.pdf
6811,V/2008/page_28.pdf
6812,AON/2009/page_46.pdf
6813,DRE/2002/page_40.pdf
6814,APD/2016/page_96.pdf
6815,SLB/2012/page_68.pdf
6816,UNP/2013/page_44.pdf
6817,DVN/2014/page_135.pdf
6818,APD/2014/page_47.pdf
6819,JPM/2007/page_201.pdf
6820,CAT/2017/page_87.pdf
6821,DISCA/2012/page_11.pdf
6822,AOS/2004/page_11.pdf
6823,AON/2011/page_136.pdf
6824,RE/2015/page_36.pdf
6825,JPM/2007/page_106.pdf
6826,IPG/2015/page_55.pdf
6827,PNC/2015/page_158.pdf
6828,ETR/2016/page_418.pdf
6829,AAPL/2005/page_58.pdf
6830,MRO/2009/page_117.pdf
6831,APD/2018/page_39.pdf
6832,LLY/2018/page_103.pdf
6833,LMT/2015/page_99.pdf
6834,CME/2017/page_97.pdf
6835,MRO/2009/page_56.pdf
6836,IPG/2008/page_62.pdf
6837,EW/2016/page_89.pdf
6838,CB/2010/page_46.pdf
6839,MRO/2004/page_36.pdf
6840,GPN/2017/page_69.pdf
6841,APD/2013/page_40.pdf
6842,GS/2013/page_152.pdf
6843,VTR/2007/page_108.pdf
6844,AMAT/2013/page_37.pdf
6845,ETR/2011/page_266.pdf
6846,HII/2017/page_124.pdf
6847,INTC/2013/page_282.pdf
6848,ETR/2013/page_118.pdf
6849,BLK/2012/page_59.pdf
6850,BDX/2018/page_96.pdf
6851,FIS/2007/page_98.pdf
6852,MA/2008/page_34.pdf
6853,AES/2016/page_182.pdf
6854,OKE/2012/page_113.pdf
6855,ETFC/2011/page_82.pdf
6856,LKQ/2016/page_26.pdf
6857,ETR/2011/page_324.pdf
6858,ETR/2008/page_204.pdf
6859,INTC/2013/page_33.pdf
6860,UNP/2014/page_35.pdf
6861,HII/2014/page_69.pdf
6862,IP/2009/page_37.pdf
6863,PM/2018/page_32.pdf
6864,JPM/2014/page_73.pdf
6865,SWKS/2006/page_61.pdf
6866,IP/2005/page_19.pdf
6867,PNC/2013/page_111.pdf
6868,KHC/2016/page_23.pdf
6869,UNP/2015/page_118.pdf
6870,AMT/2008/page_32.pdf
6871,PKG/2009/page_96.pdf
6872,PNC/2011/page_232.pdf
6873,PM/2018/page_32.pdf
6874,IPG/2008/page_62.pdf
6875,TSCO/2017/page_34.pdf
6876,APD/2016/page_68.pdf
6877,BLL/2007/page_37.pdf
6878,UNP/2014/page_25.pdf
6879,RSG/2009/page_74.pdf
6880,PNC/2011/page_110.pdf
6881,AES/2001/page_60.pdf
6882,FBHS/2017/page_43.pdf
6883,MSI/2006/page_75.pdf
6884,BLK/2013/page_108.pdf
6885,SNA/2012/page_32.pdf
6886,LMT/2016/page_48.pdf
6887,TROW/2010/page_24.pdf
6888,AAPL/2014/page_104.pdf
6889,AES/2017/page_134.pdf
6890,FIS/2007/page_63.pdf
6891,CNP/2010/page_31.pdf
6892,UNP/2009/page_65.pdf
6893,AON/2010/page_267.pdf
6894,ETR/2008/page_376.pdf
6895,TROW/2010/page_24.pdf
6896,MRO/2015/page_18.pdf
6897,ETR/2011/page_17.pdf
6898,ETR/2017/page_372.pdf
6899,CAG/2008/page_75.pdf
6900,AES/2002/page_25.pdf
6901,LMT/2016/page_45.pdf
6902,RE/2017/page_159.pdf
6903,BDX/2018/page_96.pdf
6904,CB/2010/page_88.pdf
6905,AON/2014/page_47.pdf
6906,AON/2014/page_47.pdf
6907,PNC/2013/page_109.pdf
6908,CB/2010/page_96.pdf
6909,BLL/2007/page_35.pdf
6910,GS/2016/page_77.pdf
6911,BLL/2010/page_28.pdf
6912,GPN/2017/page_77.pdf
6913,CME/2012/page_70.pdf
6914,DRE/2007/page_179.pdf
6915,JPM/2007/page_147.pdf
6916,PNC/2018/page_171.pdf
6917,HIG/2011/page_188.pdf
6918,FBHS/2017/page_76.pdf
6919,AAL/2013/page_15.pdf
6920,LMT/2013/page_74.pdf
6921,ALLE/2016/page_55.pdf
6922,HUM/2017/page_115.pdf
6923,FIS/2007/page_91.pdf
6924,HIG/2008/page_212.pdf
6925,RE/2015/page_33.pdf
6926,MRO/2009/page_56.pdf
6927,MSI/2006/page_41.pdf
6928,PNC/2011/page_87.pdf
6929,SNA/2012/page_49.pdf
6930,NKE/2016/page_68.pdf
6931,ZBH/2017/page_136.pdf
6932,CMCSA/2015/page_64.pdf
6933,SLB/2012/page_53.pdf
6934,MRO/2006/page_44.pdf
6935,ETR/2016/page_294.pdf
6936,MRO/2015/page_18.pdf
6937,LMT/2017/page_80.pdf
6938,ETR/2008/page_356.pdf
6939,GS/2017/page_106.pdf
6940,RE/2017/page_159.pdf
6941,LMT/2010/page_52.pdf
6942,AES/2017/page_98.pdf
6943,HII/2017/page_124.pdf
6944,CME/2012/page_74.pdf
6945,ETR/2017/page_18.pdf
6946,CDNS/2012/page_30.pdf
6947,FIS/2007/page_94.pdf
6948,AMT/2008/page_27.pdf
6949,PM/2017/page_99.pdf
6950,PNC/2011/page_84.pdf
6951,JPM/2009/page_133.pdf
6952,LMT/2006/page_105.pdf
6953,AMT/2005/page_31.pdf
6954,DRE/2013/page_39.pdf
6955,AON/2011/page_61.pdf
6956,DISCA/2012/page_45.pdf
6957,MAS/2018/page_37.pdf
6958,MRO/2008/page_69.pdf
6959,MRO/2009/page_87.pdf
6960,SPGI/2015/page_76.pdf
6961,FBHS/2017/page_82.pdf
6962,UNP/2014/page_75.pdf
6963,STT/2009/page_155.pdf
6964,MRO/2017/page_111.pdf
6965,RSG/2015/page_142.pdf
6966,APD/2016/page_54.pdf
6967,ABMD/2007/page_75.pdf
6968,RSG/2016/page_137.pdf
6969,GPN/2017/page_69.pdf
6970,MRO/2014/page_58.pdf
6971,CME/2017/page_97.pdf
6972,SLB/2012/page_67.pdf
6973,APD/2013/page_80.pdf
6974,ZBH/2017/page_105.pdf
6975,RSG/2017/page_142.pdf
6976,HOLX/2008/page_106.pdf
6977,HIG/2011/page_188.pdf
6978,UA/2009/page_50.pdf
6979,ZBH/2003/page_57.pdf
6980,HOLX/2012/page_113.pdf
6981,GS/2016/page_236.pdf
6982,JPM/2018/page_110.pdf
6983,SNPS/2006/page_80.pdf
6984,LKQ/2010/page_77.pdf
6985,ETR/2008/page_249.pdf
6986,STT/2008/page_87.pdf
6987,CB/2010/page_220.pdf
6988,AAPL/2014/page_39.pdf
6989,AAL/2013/page_15.pdf
6990,ETR/2011/page_22.pdf
6991,JPM/2014/page_73.pdf
6992,AAPL/2014/page_104.pdf
6993,RE/2017/page_159.pdf
6994,LMT/2012/page_47.pdf
6995,BKR/2017/page_103.pdf
6996,LMT/2016/page_50.pdf
6997,SYY/2019/page_9.pdf
6998,FIS/2007/page_94.pdf
6999,AON/2009/page_110.pdf
7000,TROW/2010/page_22.pdf
7001,ETR/2011/page_16.pdf
7002,VTR/2007/page_47.pdf
7003,BLK/2016/page_75.pdf
7004,BLK/2016/page_145.pdf
7005,AMT/2004/page_84.pdf
7006,BLL/2007/page_15.pdf
7007,TFX/2015/page_46.pdf
7008,ADI/2011/page_50.pdf
7009,LMT/2010/page_137.pdf
7010,JPM/2007/page_190.pdf
7011,IPG/2008/page_242.pdf
7012,GS/2016/page_77.pdf
7013,LMT/2006/page_95.pdf
7014,MAS/2018/page_60.pdf
7015,MRO/2007/page_134.pdf
7016,PM/2017/page_99.pdf
7017,JPM/2008/page_273.pdf
7018,TFX/2015/page_60.pdf
7019,AWK/2013/page_268.pdf
7020,HWM/2017/page_25.pdf
7021,IP/2007/page_75.pdf
7022,IP/2007/page_31.pdf
7023,AMAT/2014/page_31.pdf
7024,AMT/2010/page_34.pdf
7025,JKHY/2014/page_35.pdf
7026,AAPL/2004/page_24.pdf
7027,PNC/2009/page_54.pdf
7028,ETR/2002/page_118.pdf
7029,PM/2015/page_85.pdf
7030,DRE/2007/page_60.pdf
7031,AES/2001/page_42.pdf
7032,AON/2010/page_74.pdf
7033,ETR/2017/page_25.pdf
7034,HII/2017/page_104.pdf
7035,ETR/2015/page_143.pdf
7036,UAA/2016/page_52.pdf
7037,IPG/2008/page_242.pdf
7038,VNO/2012/page_57.pdf
7039,ETR/2011/page_36.pdf
7040,CMCSA/2015/page_94.pdf
7041,IP/2007/page_56.pdf
7042,UNP/2014/page_25.pdf
7043,UNP/2006/page_37.pdf
7044,UNP/2014/page_73.pdf
7045,ABMD/2009/page_69.pdf
7046,CAT/2017/page_85.pdf
7047,AAP/2012/page_12.pdf
7048,UNP/2014/page_50.pdf
7049,UNP/2015/page_24.pdf
7050,BDX/2018/page_95.pdf
7051,IP/2012/page_235.pdf
7052,BDX/2018/page_82.pdf
7053,PPG/2011/page_70.pdf
7054,ABMD/2006/page_26.pdf
7055,UNP/2011/page_76.pdf
7056,ABMD/2009/page_86.pdf
7057,IP/2012/page_111.pdf
7058,ABMD/2009/page_56.pdf
7059,UNP/2007/page_81.pdf
7060,BKR/2017/page_103.pdf
7061,PPG/2011/page_70.pdf
7062,CAT/2017/page_85.pdf
7063,IP/2009/page_37.pdf
7064,UNP/2013/page_26.pdf
7065,IP/2005/page_19.pdf
7066,UNP/2008/page_37.pdf
7067,BLK/2012/page_69.pdf
7068,IP/2007/page_75.pdf
7069,UNP/2008/page_77.pdf
7070,ANSS/2013/page_57.pdf
7071,UNP/2014/page_50.pdf
7072,BLK/2017/page_122.pdf
7073,UNP/2015/page_125.pdf
7074,UNP/2014/page_25.pdf
7075,IP/2009/page_56.pdf
7076,ANSS/2013/page_55.pdf
7077,ABMD/2009/page_56.pdf
7078,ABMD/2007/page_43.pdf
7079,UNP/2015/page_37.pdf
7080,BLK/2014/page_75.pdf
7081,LKQ/2010/page_230.pdf
7082,UNP/2011/page_21.pdf
7083,MO/2012/page_42.pdf
7084,LKQ/2018/page_66.pdf
7085,BLK/2012/page_135.pdf
7086,BLK/2013/page_122.pdf
7087,LKQ/2010/page_84.pdf
7088,APTV/2014/page_35.pdf
7089,IP/2005/page_75.pdf
7090,BLK/2014/page_107.pdf
7091,TFX/2015/page_20.pdf
7092,UNP/2013/page_44.pdf
7093,UNP/2014/page_73.pdf
7094,UNP/2011/page_17.pdf
7095,BLK/2016/page_222.pdf
7096,SNPS/2006/page_82.pdf
7097,UNP/2008/page_77.pdf
7098,AAP/2011/page_32.pdf
7099,BLK/2016/page_222.pdf
7100,MO/2012/page_46.pdf
7101,IP/2006/page_32.pdf
7102,LKQ/2018/page_83.pdf
7103,PPG/2013/page_36.pdf
7104,IP/2007/page_75.pdf
7105,BLK/2012/page_162.pdf
7106,PPG/2013/page_40.pdf
7107,BLK/2013/page_147.pdf
7108,ABMD/2004/page_91.pdf
7109,IP/2005/page_38.pdf
7110,IP/2006/page_32.pdf
7111,UNP/2015/page_75.pdf
7112,VLO/2018/page_32.pdf
7113,UNP/2011/page_76.pdf
7114,BLK/2013/page_114.pdf
7115,BLK/2013/page_124.pdf
7116,ABMD/2004/page_91.pdf
7117,UNP/2008/page_37.pdf
7118,UNP/2013/page_25.pdf
7119,UNP/2013/page_45.pdf
7120,IP/2007/page_31.pdf
7121,BLK/2017/page_122.pdf
7122,LKQ/2016/page_25.pdf
7123,UNP/2006/page_37.pdf
7124,BLK/2012/page_70.pdf
7125,BKR/2017/page_103.pdf
7126,SNPS/2006/page_67.pdf
7127,VRTX/2003/page_71.pdf
7128,APTV/2014/page_31.pdf
7129,ABMD/2007/page_52.pdf
7130,ABMD/2006/page_26.pdf
7131,ADI/2011/page_73.pdf
7132,ADI/2011/page_50.pdf
7133,UNP/2007/page_40.pdf
7134,ETR/2016/page_25.pdf
7135,INTC/2015/page_33.pdf
7136,ADI/2011/page_126.pdf
7137,FIS/2010/page_86.pdf
7138,MAS/2017/page_27.pdf
7139,SYY/2006/page_71.pdf
7140,AES/2010/page_215.pdf
7141,GS/2015/page_188.pdf
7142,MO/2016/page_19.pdf
7143,CMCSA/2015/page_114.pdf
7144,STT/2007/page_24.pdf
7145,UAA/2016/page_83.pdf
7146,GIS/2018/page_80.pdf
7147,JKHY/2019/page_18.pdf
7148,AWK/2014/page_84.pdf
7149,MRO/2011/page_108.pdf
7150,RCL/2012/page_75.pdf
7151,ETR/2017/page_20.pdf
7152,ADBE/2008/page_89.pdf
7153,JPM/2010/page_84.pdf
7154,PNC/2012/page_126.pdf
7155,FIS/2016/page_31.pdf
7156,AMT/2016/page_49.pdf
7157,MAR/2018/page_44.pdf
7158,AAL/2016/page_15.pdf
7159,ETFC/2007/page_18.pdf
7160,GPN/2010/page_74.pdf
7161,ADBE/2008/page_89.pdf
7162,DG/2005/page_67.pdf
7163,ALXN/2016/page_153.pdf
7164,UNP/2015/page_52.pdf
7165,C/2009/page_48.pdf
7166,AAPL/2006/page_87.pdf
7167,JPM/2018/page_83.pdf
7168,PNC/2012/page_65.pdf
7169,ABMD/2008/page_111.pdf
7170,ETFC/2012/page_23.pdf
7171,ETFC/2007/page_23.pdf
7172,GS/2017/page_79.pdf
7173,MKTX/2004/page_99.pdf
7174,ETR/2013/page_15.pdf
7175,GS/2013/page_220.pdf
7176,FBHS/2017/page_207.pdf
7177,ZBH/2008/page_58.pdf
7178,K/2006/page_52.pdf
7179,GPN/2014/page_92.pdf
7180,FIS/2017/page_64.pdf
7181,BLL/2010/page_57.pdf
7182,PNC/2012/page_37.pdf
7183,SNA/2018/page_31.pdf
7184,FIS/2016/page_214.pdf
7185,ETFC/2011/page_144.pdf
7186,STT/2009/page_184.pdf
7187,ILMN/2008/page_105.pdf
7188,ETR/2004/page_238.pdf
7189,HOLX/2007/page_100.pdf
7190,FBHS/2017/page_103.pdf
7191,UA/2007/page_70.pdf
7192,FIS/2012/page_48.pdf
7193,AON/2015/page_143.pdf
7194,CME/2010/page_91.pdf
7195,HIG/2004/page_140.pdf
7196,CME/2010/page_94.pdf
7197,AON/2007/page_175.pdf
7198,ETR/2013/page_21.pdf
7199,ABMD/2005/page_29.pdf
7200,NWS/2017/page_119.pdf
7201,PNC/2012/page_65.pdf
7202,AES/2010/page_227.pdf
7203,PNC/2012/page_203.pdf
7204,GIS/2017/page_43.pdf
7205,PM/2017/page_31.pdf
7206,CME/2010/page_123.pdf
7207,HUM/2014/page_46.pdf
7208,VNO/2014/page_88.pdf
7209,MSI/2014/page_77.pdf
7210,MRO/2008/page_36.pdf
7211,CB/2010/page_83.pdf
7212,GS/2017/page_182.pdf
7213,BLL/2012/page_31.pdf
7214,BLL/2012/page_31.pdf
7215,MRO/2007/page_143.pdf
7216,AMT/2012/page_65.pdf
7217,AWK/2012/page_113.pdf
7218,SNA/2007/page_49.pdf
7219,GS/2015/page_188.pdf
7220,UPS/2012/page_34.pdf
7221,AON/2015/page_96.pdf
7222,STT/2009/page_58.pdf
7223,RSG/2018/page_156.pdf
7224,MRO/2004/page_46.pdf
7225,IP/2006/page_30.pdf
7226,APD/2016/page_29.pdf
7227,CDNS/2018/page_66.pdf
7228,CDNS/2015/page_30.pdf
7229,AAPL/2006/page_117.pdf
7230,L/2009/page_46.pdf
7231,ECL/2016/page_177.pdf
7232,ETR/2011/page_382.pdf
7233,AWK/2013/page_221.pdf
7234,DISCA/2014/page_41.pdf
7235,C/2009/page_48.pdf
7236,GPN/2013/page_31.pdf
7237,GPN/2010/page_89.pdf
7238,AON/2010/page_91.pdf
7239,EOG/2018/page_75.pdf
7240,CME/2010/page_59.pdf
7241,GS/2014/page_109.pdf
7242,UNP/2007/page_131.pdf
7243,AES/2002/page_87.pdf
7244,AMT/2016/page_49.pdf
7245,ADBE/1999/page_64.pdf
7246,GPN/2008/page_68.pdf
7247,PNC/2012/page_248.pdf
7248,MRO/2013/page_18.pdf
7249,C/2008/page_22.pdf
7250,UPS/2007/page_49.pdf
7251,NCLH/2018/page_41.pdf
7252,MKTX/2012/page_42.pdf
7253,PNC/2014/page_111.pdf
7254,AWK/2014/page_65.pdf
7255,AAL/2013/page_115.pdf
7256,ECL/2016/page_79.pdf
7257,JPM/2010/page_281.pdf
7258,CME/2017/page_328.pdf
7259,AMT/2012/page_18.pdf
7260,SNA/2012/page_110.pdf
7261,GPN/2010/page_115.pdf
7262,C/2018/page_175.pdf
7263,AMT/2012/page_118.pdf
7264,DISCA/2011/page_54.pdf
7265,ZBH/2007/page_70.pdf
7266,RSG/2016/page_145.pdf
7267,ZBH/2009/page_58.pdf
7268,DRE/2008/page_56.pdf
7269,IP/2006/page_75.pdf
7270,DRE/2002/page_92.pdf
7271,MRO/2003/page_75.pdf
7272,AON/2007/page_171.pdf
7273,K/2013/page_19.pdf
